Time [local],Min,10,20,30,40,50,60,70,80,90,Max,QueryRate,Queries,Load Factor
6/24/2023 20:22,1558,2471,2691,2857,3018,3188,3385,3630,3931,4566,31676,1487.066667,89224,19.0724373
6/24/2023 20:23,1593,2466,2691,2857,3018,3188,3385,3630,3951,4589,26543,1501.433333,90086,19.39001882
6/24/2023 20:24,1476,2466,2691,2843,3003,3172,3385,3630,3951,4589,36001,1472.25,88335,18.74388101
6/24/2023 20:25,1571,2471,2691,2857,3018,3188,3402,3630,3951,4566,35125,1435,86100,18.44123288
6/24/2023 20:26,1430,2472,2691,2857,3018,3188,3385,3630,3951,4589,22334,1448.3,86898,19.98185446
6/24/2023 20:27,1503,2472,2691,2857,3018,3188,3385,3630,3931,4566,33295,1471.5,88290,18.94930805
6/24/2023 20:28,1523,2477,2691,2857,3018,3188,3385,3630,3931,4543,32673,1443.95,86637,19.31665537
6/24/2023 20:29,1555,2480,2704,2871,3018,3188,3385,3630,3951,4589,32412,1398.866667,83932,20.31456676
6/24/2023 20:30,1458,2474,2691,2857,3018,3188,3385,3612,3931,4566,34588,1421.066667,85264,19.86398184
6/24/2023 20:31,1563,2474,2691,2857,3018,3188,3385,3630,3951,4566,34759,1401.266667,84076,17.98826385
6/24/2023 20:32,1530,2481,2691,2871,3018,3204,3402,3648,3951,4589,27481,1412.716667,84763,18.83676921
6/24/2023 20:33,1542,2477,2691,2857,3018,3188,3385,3630,3951,4612,34609,1401,84060,18.62093135
6/24/2023 20:34,1461,2483,2704,2871,3018,3188,3385,3630,3951,4589,29459,1385.1,83106,18.40639904
6/24/2023 20:35,1480,2485,2704,2871,3033,3204,3402,3648,3971,4612,52270,1386.15,83169,18.22493407
6/24/2023 20:36,1547,2482,2691,2857,3018,3204,3402,3648,3971,4635,36132,1384.816667,83089,18.32914888
6/24/2023 20:37,1423,2479,2691,2857,3018,3188,3402,3630,3951,4612,22395,1362.283333,81737,18.40959657
6/24/2023 20:38,1546,2488,2704,2871,3018,3204,3402,3648,3951,4589,34340,1377.85,82671,17.8685789
6/24/2023 20:39,1466,2473,2691,2857,3018,3188,3385,3630,3951,4566,33092,1355.1,81306,18.49342852
6/24/2023 20:40,1466,2477,2691,2857,3018,3188,3402,3648,3951,4589,33137,1402.083333,84125,17.58708119
6/24/2023 20:41,1463,2460,2677,2843,3003,3188,3385,3630,3931,4566,34131,1427.8,85668,18.30344944
6/24/2023 20:42,1569,2468,2691,2857,3018,3188,3385,3630,3931,4566,26978,1467.616667,88057,17.90442377
6/24/2023 20:43,1575,2473,2691,2857,3018,3188,3385,3612,3931,4543,32512,1438.883333,86333,19.45892706
6/24/2023 20:44,1536,2474,2691,2857,3003,3188,3385,3630,3931,4543,32351,1425.8,85548,18.98686572
6/24/2023 20:45,1572,2497,2718,2871,3018,3188,3385,3630,3951,4589,38352,1549.5,92970,21.02152455
6/24/2023 20:46,1546,2497,2704,2871,3018,3172,3368,3612,3912,4543,36110,1547.933333,92876,21.28079597
6/24/2023 20:47,1516,2482,2691,2857,3018,3188,3385,3630,3931,4543,33876,1400.75,84045,19.35669462
6/24/2023 20:48,1569,2478,2704,2871,3018,3188,3385,3630,3951,4589,28011,1359.483333,81569,18.471936
6/24/2023 20:49,1546,2460,2677,2857,3003,3188,3385,3630,3931,4566,31142,1381.65,82899,18.24571369
6/24/2023 20:50,1530,2476,2691,2857,3018,3188,3385,3648,3971,4612,37534,1418.933333,85136,18.50969551
6/24/2023 20:51,1518,2478,2691,2857,3018,3188,3385,3630,3951,4612,34259,1381.016667,82861,17.85440039
6/24/2023 20:52,1430,2478,2704,2871,3033,3204,3402,3648,3971,4635,23456,1389.933333,83396,18.97350917
6/24/2023 20:53,1469,2466,2677,2843,3003,3172,3351,3594,3912,4543,36233,1417.383333,85043,18.43948749
6/24/2023 20:54,1534,2491,2704,2871,3033,3188,3385,3648,3971,4635,27929,1413.866667,84832,18.55772242
6/24/2023 20:55,1479,2484,2704,2857,3018,3188,3385,3630,3951,4612,34253,1411.916667,84715,18.38535987
6/24/2023 20:56,1519,2494,2704,2871,3018,3188,3385,3630,3951,4566,46288,1363.516667,81811,19.22226412
6/24/2023 20:57,1551,2484,2704,2871,3018,3188,3385,3630,3951,4589,45177,1419.316667,85159,18.89079394
6/24/2023 20:58,1556,2479,2691,2857,3018,3188,3368,3612,3931,4543,33649,1362.983333,81779,17.74878612
6/24/2023 20:59,1524,2484,2704,2871,3018,3188,3385,3630,3951,4589,34776,1366.35,81981,18.3980342
6/24/2023 21:00,1500,2486,2704,2857,3018,3188,3385,3630,3951,4566,34468,1368.166667,82090,18.85013841
6/24/2023 21:01,1534,2477,2691,2857,3018,3188,3385,3630,3951,4566,34586,1356.183333,81371,18.66936372
6/24/2023 21:02,1531,2466,2677,2843,3003,3172,3368,3612,3931,4589,34577,1325.533333,79532,18.67961106
6/24/2023 21:03,1570,2483,2704,2857,3018,3188,3385,3630,3931,4543,28938,1365.816667,81949,18.15217161
6/24/2023 21:04,1499,2476,2691,2857,3018,3188,3385,3630,3951,4612,33886,1304.683333,78281,17.48605783
6/24/2023 21:05,1508,2486,2704,2871,3033,3204,3385,3630,3951,4612,35458,1361.466667,81688,18.1230559
6/24/2023 21:06,1474,2469,2691,2843,3003,3172,3368,3612,3951,4612,35630,1383.083333,82985,19.1746194
6/24/2023 21:07,1590,2468,2677,2843,3003,3172,3368,3630,3951,4612,29339,1382.583333,82955,18.13010071
6/24/2023 21:08,1505,2466,2677,2843,3003,3172,3385,3630,3951,4612,34390,1332.45,79947,17.44517977
6/24/2023 21:09,1552,2476,2691,2857,3018,3188,3385,3630,3951,4589,34028,1330.9,79854,17.3983253
6/24/2023 21:10,1504,2482,2704,2871,3018,3188,3385,3630,3951,4589,32966,1355.133333,81308,18.31320871
6/24/2023 21:11,1576,2492,2704,2871,3018,3188,3385,3630,3951,4612,28704,1347.65,80859,17.94313529
6/24/2023 21:12,1520,2488,2704,2871,3033,3204,3402,3648,3971,4635,29014,1327.916667,79675,18.09905956
6/24/2023 21:13,1497,2484,2704,2857,3018,3188,3385,3630,3951,4589,35299,1332.65,79959,17.68636899
6/24/2023 21:14,1550,2480,2704,2871,3018,3204,3402,3648,3971,4612,31724,1320.766667,79246,18.00507602
6/24/2023 21:15,1547,2487,2704,2871,3018,3188,3402,3648,3971,4612,34673,1323.383333,79403,18.44010108
6/24/2023 21:16,1531,2479,2704,2871,3018,3204,3402,3630,3951,4589,33580,1303.016667,78181,17.67498525
6/24/2023 21:17,1535,2470,2691,2857,3018,3188,3385,3630,3951,4612,32425,1304.833333,78290,18.77361063
6/24/2023 21:18,1507,2460,2677,2857,3003,3172,3368,3612,3931,4566,37585,1352.25,81135,17.78805945
6/24/2023 21:19,1542,2467,2691,2857,3003,3188,3385,3630,3951,4612,35470,1357.516667,81451,18.08581446
6/24/2023 21:20,1504,2487,2704,2871,3033,3204,3402,3648,3951,4612,30103,1314.666667,78880,18.3723351
6/24/2023 21:21,1508,2486,2704,2871,3018,3188,3385,3630,3951,4635,31044,1327.55,79653,17.73718962
6/24/2023 21:22,1591,2482,2704,2857,3018,3188,3385,3630,3951,4612,35358,1336.616667,80197,17.74441607
6/24/2023 21:23,1568,2484,2704,2871,3018,3188,3385,3630,3951,4635,33785,1296.066667,77764,17.25524264
6/24/2023 21:24,1577,2479,2704,2871,3033,3204,3402,3648,3971,4658,34489,1284.433333,77066,17.69222015
6/24/2023 21:25,1519,2470,2691,2857,3033,3188,3385,3630,3951,4589,28292,1242.983333,74579,15.79064743
6/24/2023 21:26,1558,2487,2704,2871,3033,3204,3402,3648,3971,4658,29657,1298.3,77898,17.10877089
6/24/2023 21:27,1574,2476,2704,2871,3033,3204,3402,3648,3971,4635,30694,1267.316667,76039,17.14071318
6/24/2023 21:28,1574,2487,2704,2871,3033,3220,3402,3648,3971,4612,33609,1265.466667,75928,17.44895123
6/24/2023 21:29,1486,2481,2704,2871,3033,3204,3419,3666,3990,4658,32096,1232.966667,73978,17.22151241
6/24/2023 21:30,1578,2489,2704,2871,3033,3204,3402,3648,3971,4589,38114,1248.866667,74932,19.48453158
6/24/2023 21:31,1587,2482,2704,2871,3018,3204,3402,3648,3951,4612,22066,1256.616667,75397,16.73933595
6/24/2023 21:32,1537,2481,2704,2871,3033,3204,3402,3648,3971,4635,35172,1254.533333,75272,18.11059067
6/24/2023 21:33,1525,2491,2704,2871,3033,3204,3402,3648,3971,4635,36980,1245.333333,74720,17.15969415
6/24/2023 21:34,1543,2476,2704,2871,3033,3204,3402,3648,3971,4612,28965,1245.283333,74717,17.09265788
6/24/2023 21:35,1534,2485,2704,2871,3033,3204,3402,3666,3990,4635,32591,1201.95,72117,15.84173804
6/24/2023 21:36,1516,2489,2704,2871,3033,3204,3402,3630,3951,4589,28630,1245.233333,74714,17.16273891
6/24/2023 21:37,1515,2486,2704,2871,3033,3204,3402,3648,3971,4612,22326,1218.7,73122,15.95984739
6/24/2023 21:38,1488,2492,2718,2871,3033,3204,3402,3648,3971,4612,35546,1249.666667,74980,17.12889317
6/24/2023 21:39,1595,2491,2704,2885,3033,3204,3402,3666,3990,4612,35449,1217.833333,73070,16.77394626
6/24/2023 21:40,1462,2509,2718,2885,3048,3220,3419,3666,3990,4658,34432,1212.883333,72773,16.51012767
6/24/2023 21:41,1554,2476,2691,2871,3033,3204,3402,3648,3971,4635,24535,1201.516667,72091,16.11188606
6/24/2023 21:42,1585,2497,2704,2871,3033,3204,3402,3648,3971,4635,30381,1193.65,71619,15.92110065
6/24/2023 21:43,1512,2509,2718,2885,3048,3236,3436,3684,4030,4775,525639,1177.033333,70622,16.42707555
6/24/2023 21:44,1549,2491,2704,2871,3033,3204,3402,3648,3971,4635,22507,1198.15,71889,16.55874733
6/24/2023 21:45,1553,2494,2718,2885,3033,3220,3419,3666,3990,4658,32976,1219.783333,73187,17.45044288
6/24/2023 21:46,1584,2487,2704,2871,3033,3204,3402,3648,3951,4589,25063,1238.55,74313,17.31381666
6/24/2023 21:47,1599,2487,2718,2885,3048,3220,3419,3666,3990,4681,23858,1217.4,73044,17.06010096
6/24/2023 21:48,1538,2488,2718,2885,3048,3220,3419,3666,3990,4658,35831,1264.133333,75848,17.51343302
6/24/2023 21:49,1548,2484,2704,2871,3033,3204,3402,3648,3971,4612,29595,1226.283333,73577,16.55828813
6/24/2023 21:50,1521,2478,2704,2871,3033,3204,3402,3648,3971,4612,33926,1208.966667,72538,16.26817063
6/24/2023 21:51,1530,2490,2704,2871,3033,3204,3402,3666,3990,4635,39367,1215.766667,72946,16.45229352
6/24/2023 21:52,1573,2480,2704,2871,3033,3204,3402,3648,3951,4612,35827,1195.716667,71743,15.33531884
6/24/2023 21:53,1541,2481,2704,2871,3033,3204,3402,3666,3971,4635,30712,1184.6,71076,15.87250629
6/24/2023 21:54,1565,2488,2704,2871,3033,3204,3402,3648,3971,4589,52203,1184.566667,71074,15.43201463
6/24/2023 21:55,1639,2497,2718,2885,3048,3220,3419,3666,3990,4681,22917,1152.3,69138,16.41557703
6/24/2023 21:56,1630,2493,2718,2885,3048,3220,3419,3666,4010,4658,36708,1149.133333,68948,16.00232707
6/24/2023 21:57,1582,2497,2718,2885,3048,3220,3419,3666,3990,4658,31542,1156.366667,69382,15.93803753
6/24/2023 21:58,1586,2498,2718,2885,3048,3220,3419,3666,3990,4635,40178,1156.883333,69413,16.53106118
6/24/2023 21:59,1604,2499,2718,2900,3048,3236,3436,3684,4010,4704,36515,1159.55,69573,15.86129309
6/24/2023 22:00,1548,2509,2731,2900,3048,3220,3419,3666,3990,4635,35145,1144.466667,68668,16.41466659
6/24/2023 22:01,1584,2493,2718,2885,3048,3236,3436,3684,4030,4704,35070,1146.383333,68783,15.76343303
6/24/2023 22:02,1563,2497,2718,2885,3048,3220,3436,3684,4010,4681,25647,1125.516667,67531,15.5586059
6/24/2023 22:03,1557,2500,2718,2900,3063,3236,3436,3684,4010,4681,36082,1103.8,66228,16.48378554
6/24/2023 22:04,1524,2509,2731,2900,3063,3236,3436,3684,4010,4658,35946,1099.65,65979,15.10643888
6/24/2023 22:05,1527,2497,2718,2885,3048,3220,3419,3666,3990,4635,37085,1112.05,66723,15.40001726
6/24/2023 22:06,1608,2509,2718,2885,3048,3220,3419,3666,3990,4658,22942,1102.533333,66152,15.61686363
6/24/2023 22:07,1516,2509,2718,2885,3048,3236,3436,3684,4010,4681,32489,1085.033333,65102,15.06179709
6/24/2023 22:08,1531,2493,2718,2885,3048,3220,3419,3684,4010,4658,35298,1120.016667,67201,16.14787967
6/24/2023 22:09,1541,2509,2718,2885,3048,3220,3419,3666,3990,4612,33498,1135.766667,68146,15.30273622
6/24/2023 22:10,1496,2498,2718,2885,3048,3220,3419,3684,4010,4681,33319,1135.6,68136,15.02986445
6/24/2023 22:11,1532,2498,2718,2885,3048,3220,3419,3666,3990,4658,34713,1139.35,68361,15.89387904
6/24/2023 22:12,1502,2509,2731,2900,3063,3236,3436,3703,4030,4728,35946,1116.75,67005,15.47172519
6/24/2023 22:13,1537,2509,2718,2885,3048,3220,3419,3666,4010,4681,34302,1125,67500,15.37904133
6/24/2023 22:14,1577,2522,2731,2900,3063,3236,3436,3703,4030,4681,39565,1114.6,66876,15.76767691
6/24/2023 22:15,1588,2522,2731,2885,3048,3220,3419,3684,3990,4635,34200,1150.483333,69029,16.31063658
6/24/2023 22:16,1512,2534,2745,2900,3063,3236,3436,3684,4010,4658,34784,1133.233333,67994,15.51587032
6/24/2023 22:17,1457,2509,2718,2885,3048,3220,3436,3666,3990,4612,33335,1139.4,68364,15.82396993
6/24/2023 22:18,1577,2522,2731,2885,3048,3220,3419,3666,3990,4635,28160,1142.8,68568,16.3179099
6/24/2023 22:19,1588,2509,2718,2885,3048,3220,3436,3684,4010,4612,22420,1129.616667,67777,15.3048803
6/24/2023 22:20,1555,2509,2731,2900,3063,3236,3436,3684,4010,4658,22815,1122.683333,67361,15.52348572
6/24/2023 22:21,1634,2509,2718,2885,3048,3220,3419,3666,3990,4658,37428,1138.316667,68299,16.51310007
6/24/2023 22:22,1556,2522,2731,2900,3048,3220,3419,3666,3990,4635,33615,1123.633333,67418,15.7504669
6/24/2023 22:23,1535,2509,2718,2885,3048,3220,3419,3666,3990,4612,33199,1113.85,66831,15.16062922
6/24/2023 22:24,1614,2509,2731,2900,3048,3236,3436,3684,4010,4681,35532,1078.633333,64718,14.8620925
6/24/2023 22:25,1532,2509,2731,2900,3048,3236,3419,3684,4010,4658,28575,1085.85,65151,15.06223394
6/24/2023 22:26,1600,2522,2731,2900,3048,3220,3436,3684,4010,4635,55449,1071.866667,64312,14.89311589
6/24/2023 22:27,1559,2509,2731,2900,3063,3236,3436,3684,4010,4658,30385,1081.633333,64898,14.41719093
6/24/2023 22:28,1609,2494,2718,2885,3048,3236,3436,3666,3990,4589,35923,1159.4,69564,16.01836551
6/24/2023 22:29,1545,2509,2718,2900,3063,3236,3453,3684,3990,4612,54650,1153.25,69195,16.14831139
6/24/2023 22:30,1629,2509,2731,2900,3048,3236,3436,3666,3990,4612,34230,1115.983333,66959,17.03714093
6/24/2023 22:31,1556,2522,2731,2900,3063,3236,3453,3684,3990,4612,22034,1162.7,69762,16.85717834
6/24/2023 22:32,1463,2522,2731,2900,3063,3252,3436,3684,3990,4589,37078,1126.916667,67615,15.07604973
6/24/2023 22:33,1574,2509,2718,2885,3048,3236,3436,3666,3971,4589,23709,1152.8,69168,16.9390664
6/24/2023 22:34,1558,2509,2731,2885,3048,3236,3436,3666,3971,4566,28793,1169.2,70152,16.51694822
6/24/2023 22:35,1506,2522,2731,2900,3063,3236,3453,3684,4010,4635,21964,1116.833333,67010,15.46824805
6/24/2023 22:36,1550,2522,2731,2900,3063,3236,3436,3666,3951,4543,35687,1141.916667,68515,16.34399708
6/24/2023 22:37,1497,2509,2731,2914,3079,3252,3453,3703,4010,4635,54389,1115.066667,66904,15.09140364
6/24/2023 22:38,1597,2522,2731,2900,3063,3252,3453,3703,4010,4658,29029,1109.316667,66559,15.24225519
6/24/2023 22:39,1575,2522,2731,2900,3063,3236,3436,3684,3990,4589,29514,1071.183333,64271,14.63780921
6/24/2023 22:40,1492,2522,2731,2900,3063,3252,3453,3703,4030,4658,33487,1049.883333,62993,14.53869969
6/24/2023 22:41,1567,2522,2731,2900,3079,3252,3453,3684,3971,4566,54719,1164.766667,69886,16.66292614
6/24/2023 22:42,1560,2522,2731,2900,3063,3236,3436,3684,3990,4566,31204,1098.683333,65921,14.86117067
6/24/2023 22:43,1606,2509,2718,2885,3048,3220,3419,3666,3990,4589,34064,1125.733333,67544,15.61106741
6/24/2023 22:44,1504,2509,2718,2885,3048,3220,3436,3684,4010,4658,37930,1077.833333,64670,15.33560434
6/24/2023 22:45,1609,2522,2731,2900,3063,3236,3436,3684,4010,4681,34886,1076.733333,64604,16.71810904
6/24/2023 22:46,1590,2522,2731,2900,3063,3236,3436,3684,3990,4635,35462,1113.916667,66835,16.11360065
6/24/2023 22:47,1452,2509,2731,2900,3063,3236,3436,3684,3990,4612,34327,1102.5,66150,15.70599072
6/24/2023 22:48,1548,2509,2731,2885,3048,3220,3436,3666,3990,4612,29179,1106.216667,66373,16.97677683
6/24/2023 22:49,1589,2522,2731,2900,3063,3236,3436,3684,3990,4612,33323,1086.95,65217,14.46703993
6/24/2023 22:50,1634,2522,2731,2900,3063,3236,3436,3684,3990,4612,24201,1084.366667,65062,14.96247613
6/24/2023 22:51,1483,2522,2731,2900,3063,3236,3436,3684,3990,4635,32257,1105.283333,66317,15.12983743
6/24/2023 22:52,1557,2522,2718,2885,3048,3236,3436,3666,3990,4612,32413,1093.45,65607,14.98650965
6/24/2023 22:53,1508,2509,2718,2885,3048,3220,3419,3666,3971,4612,22309,1110.183333,66611,15.08840782
6/24/2023 22:54,1621,2509,2731,2885,3048,3220,3419,3666,3971,4566,35780,1064.033333,63842,14.80482374
6/24/2023 22:55,1543,2509,2731,2900,3063,3236,3436,3684,4010,4635,34988,988.75,59325,13.40552182
6/24/2023 22:56,1637,2509,2718,2885,3048,3220,3419,3666,3990,4589,33354,1044.766667,62686,15.62675095
6/24/2023 22:57,1581,2522,2745,2900,3063,3236,3436,3684,4010,4658,34223,1029.85,61791,15.32841564
6/24/2023 22:58,1624,2534,2731,2885,3033,3188,3385,3630,3931,4543,36305,1186.533333,71192,16.4543979
6/24/2023 22:59,1648,2534,2745,2914,3063,3236,3436,3684,4010,4635,35449,1046.7,62802,14.81725375
6/24/2023 23:00,1553,2547,2745,2900,3063,3220,3419,3666,3990,4681,35290,1088.8,65328,16.61402966
6/24/2023 23:01,1584,2534,2745,2914,3079,3252,3453,3703,4030,4635,34481,962.95,57777,14.42249776
6/24/2023 23:02,1602,2534,2745,2914,3063,3236,3453,3703,4010,4658,33008,992.3666667,59542,14.07818625
6/24/2023 23:03,1571,2534,2745,2914,3063,3236,3453,3703,4051,4752,31810,978.6166667,58717,14.54440477
6/24/2023 23:04,1549,2522,2745,2914,3063,3252,3453,3703,4030,4704,32328,995.4833333,59729,13.60224806
6/24/2023 23:05,1553,2534,2745,2914,3079,3252,3453,3721,4030,4681,23819,1036.766667,62206,14.15169574
6/24/2023 23:06,1596,2522,2718,2885,3033,3204,3402,3648,3990,4681,31054,1137.15,68229,17.61935219
6/24/2023 23:07,1638,2522,2731,2900,3063,3236,3436,3684,4010,4658,35899,1078.75,64725,14.87710678
6/24/2023 23:08,1653,2522,2731,2900,3048,3236,3436,3684,4030,4681,22876,1038.916667,62335,14.76260763
6/24/2023 23:09,1591,2509,2718,2885,3048,3236,3436,3684,4010,4681,26316,1093,65580,15.79497577
6/24/2023 23:10,1605,2509,2718,2885,3048,3220,3419,3666,3990,4658,36479,1125.333333,67520,15.44543665
6/24/2023 23:11,1631,2534,2745,2900,3063,3236,3436,3684,4010,4681,22019,1043.1,62586,15.07295357
6/24/2023 23:12,1538,2534,2745,2914,3079,3252,3453,3703,4030,4681,27328,998.9,59934,13.96949845
6/24/2023 23:13,1630,2534,2745,2914,3079,3269,3470,3721,4051,4728,22580,995.5833333,59735,13.63526496
6/24/2023 23:14,1642,2534,2745,2914,3079,3252,3470,3721,4051,4681,34302,984.3166667,59059,13.81452819
6/24/2023 23:15,1590,2534,2745,2914,3063,3252,3453,3703,4051,4704,33208,989.4166667,59365,14.23087637
6/24/2023 23:16,1560,2547,2759,2929,3094,3269,3470,3740,4071,4728,33245,985.1166667,59107,15.43789193
6/24/2023 23:17,1493,2560,2759,2914,3079,3252,3453,3721,4051,4775,35762,1072.966667,64378,14.52961232
6/24/2023 23:18,1466,2547,2759,2914,3079,3252,3453,3703,4030,4752,34767,1029,61740,15.11620628
6/24/2023 23:19,1545,2534,2745,2914,3079,3269,3470,3721,4051,4681,37243,971.05,58263,13.93834179
6/24/2023 23:20,1622,2547,2759,2914,3079,3252,3453,3703,4051,4704,35921,1016.816667,61009,14.50449799
6/24/2023 23:21,1539,2547,2759,2914,3063,3236,3436,3684,4030,4681,32098,1060.733333,63644,15.16923263
6/24/2023 23:22,1583,2547,2759,2914,3079,3252,3453,3703,4030,4681,37002,1041.916667,62515,15.56508456
6/24/2023 23:23,1665,2534,2759,2914,3079,3236,3453,3703,4051,4681,28089,1035.85,62151,14.56869455
6/24/2023 23:24,1566,2547,2759,2929,3094,3269,3470,3721,4030,4681,22124,1037.433333,62246,15.46314652
6/24/2023 23:25,1585,2547,2759,2914,3079,3236,3453,3703,4051,4704,22453,1061.466667,63688,15.33480236
6/24/2023 23:26,1616,2534,2759,2914,3079,3252,3453,3703,4030,4681,35977,996.6833333,59801,14.2117937
6/24/2023 23:27,1538,2547,2759,2929,3094,3269,3470,3721,4051,4728,22518,1004.533333,60272,14.42201116
6/24/2023 23:28,1580,2534,2745,2914,3079,3252,3453,3703,4030,4704,33928,1004.016667,60241,14.71450674
6/24/2023 23:29,1538,2547,2759,2929,3094,3269,3470,3721,4051,4681,21182,1012.783333,60767,14.64479412
6/24/2023 23:30,1576,2534,2759,2929,3079,3269,3470,3740,4071,4752,36922,1016.916667,61015,16.04644934
6/24/2023 23:31,1533,2522,2745,2900,3063,3236,3453,3703,4030,4728,22980,1036.316667,62179,15.56645957
6/24/2023 23:32,1594,2547,2759,2914,3079,3252,3453,3703,4010,4658,34916,1041.5,62490,14.73610919
6/24/2023 23:33,1446,2534,2759,2929,3094,3269,3470,3721,4030,4681,33636,995.5666667,59734,14.95849531
6/24/2023 23:34,1628,2560,2773,2944,3094,3285,3488,3721,4051,4704,32983,989.0166667,59341,15.06624718
6/24/2023 23:35,1501,2547,2773,2929,3094,3269,3470,3721,4030,4681,32672,960.0833333,57605,13.32560004
6/24/2023 23:36,1596,2547,2759,2929,3079,3269,3470,3721,4051,4681,34421,976.6166667,58597,13.6806324
6/24/2023 23:37,1472,2547,2759,2929,3094,3269,3470,3721,4030,4681,26540,969.1333333,58148,14.39027211
6/24/2023 23:38,1556,2547,2759,2929,3079,3252,3453,3703,4030,4658,22144,984.9,59094,13.65965107
6/24/2023 23:39,1541,2560,2773,2944,3110,3285,3488,3740,4071,4775,37909,937.9166667,56275,13.52923697
6/24/2023 23:40,1532,2534,2759,2929,3094,3269,3470,3721,4051,4728,27268,931.6333333,55898,12.554659
6/24/2023 23:41,1595,2560,2773,2944,3110,3285,3488,3740,4071,4752,33957,922.6333333,55358,12.80449767
6/24/2023 23:42,1564,2547,2759,2929,3094,3269,3470,3703,4030,4681,33388,960.3833333,57623,13.74902685
6/24/2023 23:43,1588,2547,2759,2929,3094,3269,3488,3740,4051,4728,50890,948.9333333,56936,12.79869504
6/24/2023 23:44,1563,2560,2773,2944,3094,3269,3470,3740,4051,4728,34412,937.6833333,56261,13.58470759
6/24/2023 23:45,1562,2547,2773,2929,3094,3269,3488,3740,4071,4704,34985,909.4833333,54569,13.74300702
6/24/2023 23:46,1529,2560,2759,2929,3094,3269,3488,3740,4051,4704,22908,927.0333333,55622,13.79165441
6/24/2023 23:47,1607,2560,2773,2944,3094,3269,3488,3740,4051,4704,34766,963.8833333,57833,14.26599248
